								0	1			7	1	1	チュートリアル	1	2	dungeon_001	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	0	0	0	0		1	0	0
								0	1			7	2	1	第一部 任務1　フォス丘陵地	2	3	dungeon_002	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
								0	1			7	3	1	第一部 任務2　ガルデの裾野	3	4	dungeon_003	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
								0	1			7	4	1	第一部 任務3　ナヴィア平野	4	5	dungeon_004	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
								0	1			7	5	1	第一部 任務4　ミムイスの湖畔	5	6	dungeon_005	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
								0	1			7	6	1	第一部 任務5　無垢なる森林区	6	7	dungeon_006	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_2.png		0	0	1	0	0	1		1	0	0
								0	1			7	7	1	第一部 任務6　ミズ回廊	7	8	dungeon_007	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_2.png		0	0	1	0	0	1		1	0	0
								0	1			7	8	1	第一部 任務7　エダの深き森	8	9	dungeon_008	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_2.png		0	0	1	0	0	1		1	0	0
								0	1			7	9	1	第一部 任務8　イオル外郭	9	10	dungeon_009	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_2.png		0	0	1	0	0	1		1	0	0
								0	1			7	10	1	第一部 任務9　モズ森林区	10	11	dungeon_010	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_4.png		0	0	1	0	0	1		1	0	0
								0	1			7	11	1	第一部 任務10　フヴァの氷結湖	11	12	dungeon_011	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_4.png		0	0	1	0	0	1		1	0	0
								0	1			7	12	1	第一部 任務11　ナイドホグル雪原	12	13	dungeon_012	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_4.png		0	0	1	0	0	1		1	0	0
								0	1			7	13	1	第一部 任務12　ダインの遺跡	13	14	dungeon_013	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_4.png		0	0	1	0	0	1		1	0	0
								0	1			7	14	1	第一部 任務13　旧フォス修練区	14	15	dungeon_014	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
								0	1			7	15	1	第一部 任務14　ブロッサムヒル外郭	15	16	dungeon_015	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_5.png		0	0	1	0	0	1		1	0	0
								0	1			7	16	1	第一部 任務15　オズの神霊樹林	16	17	dungeon_016	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_2.png		0	0	1	0	0	1		1	0	0
								0	1			7	17	1	第一部 任務16　白百合街道	17	18	dungeon_017	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_34.png		0	0	1	0	0	1		1	0	0
								0	1			7	18	1	第一部 任務17　フラスベルグ渓谷	18	19	dungeon_018	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_5.png		0	0	1	0	0	1		1	0	0
								0	1			7	19	1	第一部 任務18　ブレーメン防衛基地跡	19	20	dungeon_019	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_5.png		0	0	1	0	0	1		1	0	0
								0	1			7	20	1	第一部 任務19　ヘーオスの密林	20	21	dungeon_020	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_8.png		0	0	1	0	0	1		1	0	0
								0	1			7	21	1	第一部 任務20　フォス平原	21	22	dungeon_021	0	0	0	0	0	0	0	0			0	images/dungeonbanner/select/nomal_1.png		0	0	1	0	0	1		1	0	0
