1	111101	29	サルビアだ！花言葉が「家族愛」の花騎士さ！よろしくな！家族が何よりも大事で……いや、そうじゃないな。友達も仲間も、全員が大事だ！とにかく！あたしはあたしの大切な人たちのために戦ってる！そこのところを覚えておいてくれよなっ！	fkg_introduction001
2	111501	29	初めまして。ホワイトパンジーです。かわいい二人の妹がいるお姉ちゃんです。妹たちを守るために花騎士になりました。花言葉は「温順」。一生懸命がんばりますので、よろしくお願いしますね？	fkg_introduction001
3	111503	29	よっ、イエローパンジーだ。生意気な妹とおっとりとした姉に挟まれて、いつも気苦労が絶えない花騎士だぞ。花言葉は「つつましい幸せ」「田園の喜び」らしいけど「つつましい」ってどういう意味なんだ？あと田園って喜ぶものなのか？よくわからないっ！	fkg_introduction001
4	111505	29	どもです。パープルパンジーです。少し抜けてる長女とアホでどうしようもない次女の、二人の姉に苦労させられてる末っ子です。でも、姉たちは嫌いじゃないです。花言葉は「思慮深い」。どうぞよろしくお願いします。	fkg_introduction001
5	111701	29	花騎士のツバキです。よろしくお願いします。花言葉は「気取らない美しさ」「謙遜」。……あなたに提供できる情報はこのぐらいですかね？そういうわけですから、私は行きますね。さよなら。	fkg_introduction001
6	111901	29	おう、ブラックバッカラだ。王直属の花騎士で、花言葉は「憎しみ」「あなたはあくまで私のモノ」「恨み」……んん～？なんだかずいぶん毒々しいな……。……まぁ、いいや。とにかくそんな感じだから、よろしくな！	fkg_introduction001
7	111903	29	私は花騎士のロイヤルプリンセスです。花言葉は「尊敬」……。困難な道のりですが、共に乗り越え、この世から罪なるものを消し去りましょう。だから……いっぱい色々なこと聞いちゃうかもしれないけど、よろしくお願いします！	fkg_introduction001
8	111905	29	初めまして。ウィンターローズの女王、ノヴァーリスですわ。わたくしは民の夢……だからこそ、いつでも笑顔を絶やさないようにしております。だって、夢はキラキラ輝いてるものでしょう？ふふっ、よろしくお願いしますわ。	fkg_introduction001
9	112601	29	は～い！みんな元気？花騎士のアルストロメリアだよ！アタシの花言葉は「未来への憧れ」！幸せな未来のために、一緒に害虫を倒そう！よくみんなからものを知らないって言われるんだけど、その通りなんだよね……えへへっ。だから、いっぱい色々なこと聞いちゃうかもしれないけどよろしくね～♪	fkg_introduction001
10	112801	29	やっほー♪花騎士のオンシジュームだよ～♪花言葉はぁ～ええっと……「美しい瞳」「遊び心」「一緒に踊って」だったはず……。とにかくよろしくね！あたしといっぱい遊んでくれたら嬉しいなっ！！	fkg_introduction001
11	112803	29	初めまして。花騎士のシンビジュームです。花騎士兼カトレアさんの使用人として働いております。オンシジュームちゃんとは幼馴染なんですよ？花言葉は「誠実な愛情」「深窓の麗人」です。全ての物事に感謝し、今日もがんばります。	fkg_introduction001
12	112805	29	初めまして。デンドロビウムと申します。一応、花騎士ですが、いまはフリーの傭兵に近いかもしれませんね。花言葉は「天性の華」「真心」「わがままな美人」です。ふふっ、自分で自分のことを美人と言うと照れますね。よろしくお願いします。	fkg_introduction001
13	112807	29	あぁ、面倒くさい……なんで私が自己紹介なんてしなくちゃいけないのよっ。まったく……ええと、名前はカトレア。花言葉は「魔力」。言葉の通り、私は世界から愛されているの。つまり超絶な魔力を秘めてるわけ。だから迂闊に私に触れると怪我するわよ？わかった？忠告はしたからね、ふんっ。	fkg_introduction001
14	120101	29	やっほー！みんな元気ぃー？私はハイビスカス！元気いっぱいの花騎士だよー！花言葉は「常に新しい美」「華やか」なんだってっ！憧れの人はレッドジンジャーっ！！彼女みたいな立派な花騎士になってみせる！えへへ、よろしくっ！	fkg_introduction001
15	120201	29	は～い♪みんなのアイドル、クレナイよ～♪見て見て！私の身体、すっごくナイスなプロポーションでしょ？町を歩いてると、男の人にジロジロ見られちゃって大変なのよね～♪花言葉は「浮気」「切実な愛」。ちゃぁ～んと私のことを見ててくれないと、すぐにあなたの前からいなくなっちゃうわよ？そういうわけで、よろしく～！	fkg_introduction001
16	120203	29	あたしの名前はアジサイ。花言葉は「美しいが冷淡」とか「高慢」とか言われる。全然そんなんじゃないんだけど……でも、結構辛抱強いところがあるかもしれない。ま、頑張って害虫と戦っていくから、よろしく。	fkg_introduction001
17	120401	29	初めまして。グラジオラスです。花言葉は「用意周到」。私は幼い頃に剣に生命を預けました。その生命を込めし剣をもって、全ての敵を斬り倒してみせましょう！……こほんっ、少し熱くなってしまいました。申し訳ありません。	fkg_introduction001
18	120701	29	こんにちはー！花騎士のキキョウよ！よろしくね！騎士の他に巫女も兼任してるんだけど、皆、巫女っていう職業をあまり知らないみたいっ。おかげでいつも変な服装だって白い目で見られちゃうのよね、アハハっ。花言葉は「変わらぬ愛」。今日も神様に皆の幸せを祈っちゃお―！	fkg_introduction001
19	120801	29	こんにちは～！私は花騎士のヒマワリです！私の花言葉は「光輝」です。だから、元気いっぱい笑顔いっぱいで、みんなの平和を取り戻す為に、害虫の魔の手から世界を救いたいんですっ！精一杯、戦いますのでっ、何卒よろしくお願いしま～す！！	fkg_introduction001
20	121201	29	私はレッドジンジャー、害虫から子どもたちを守りたい……それだけ。花言葉は「一日だけの恋」。……恋……したことない。キミは……したことある？	fkg_introduction001
21	121301	29	初めましてご主人様。スイレンと申します。花言葉は「清純な心」「信頼、信仰」「純真」です。普段はバナナオーシャンの王宮に仕えさせて頂いております。名前だけでも覚えて頂けたら幸いです。よろしくお願いします。	fkg_introduction001
22	121303	29	アカバナスミッ―あぁ！？自分の名前を噛んでしまいましたぁ。もうだめですぅ……。え？あ、えっと、わた、私、アカバナスイレンって言います。自分の名前を噛んじゃうバカな子です……私なんて、生きてる価値ないですよね……し、死んできます！	fkg_introduction001
23	121601	29	初めまして。花騎士のイブキトラノオよ。花言葉は「洗練」……どう？その名に相応しいスタイリッシュな格好でしょ？ふふっ。他の人も私みたいにもう少し格好いい服を着ればいいんだけど……あら、いけない。グチを言ってしまったわ。ごめんなさい。いまの言葉は忘れて？まあとにかく、これから一緒に害虫と戦っていきましょ？よろしくね。	fkg_introduction001
24	122301	29	こんにちは。花騎士のヒルガオです。よろしくお願いします。花言葉の「絆」を何より大切したいと思ってます。仲間と団結して、絶対害虫を倒してみせますよ！	fkg_introduction001
25	122303	29	初めまして。花騎士のヨルガオよ。花言葉は「夜」。その言葉の通り、日中より夜の方が身体の調子がいいわ。だから、夜の戦闘は任せて？そういうわけで、よろしくね。	fkg_introduction001
26	122305	29	アサガオだよ！……え？子供？違うよ！こうみえてちゃ～んと成人してるんだから！皆が安心して遊べる世の中になるよういっぱい頑張るからよろしくね！お兄ちゃん！アサガオの花言葉は「愛情」……わたしもお兄ちゃんにいっぱい愛情注ぐからね！	fkg_introduction001
27	122701	29	花騎士のカサブランカだ。花言葉は「威厳」。高貴なる王族の血を引いている。よろしくな。早速だが、貴公に一つ言っておくことがある。それは決して私を守ろうとするな、ということだ。誰かに守られるなど、王族としてのプライドが許さない。わかったな？以上、それだけだ。	fkg_introduction001
28	122703	29	ヤマユリだ。カサブランカ様に仕える使用人であり、花騎士でもある。よろしく。花言葉は「荘厳」「純潔」。いずれ王となるカサブランカ様を支えることが私の務め。カサブランカ様が進むべき王道を邪魔する者は決して許さないので、気をつけるように。	fkg_introduction001
29	122705	29	私、オトメユリといいます。あの……私全然目立たなくて、地位だけが高いダメダメな子ですけど、一生懸命頑張ります！花言葉は「純潔」。嘘をつかず、まっすぐに生きていけたらなって、そう思います。	fkg_introduction001
30	130301	29	ふぅーん、アンタが団長？なんだか胡散臭いわね。あたしはアブラナよ。まぁよろしく頼むわ。まだ騎士学校を卒業して日は浅いけど、実力はあるつもりよ。適当な作戦とか立てたら承知しないからね？アブラナの別名は菜の花。そっちの方がポピュラーかしら？	fkg_introduction001
31	130501	29	ブロッサムヒルのセントポーリアと申しますぅ～。ぼんやりしてるかもですけどぉ～、ちゃあ～んと戦えますよ？一応、貴族ではあるのですけどぉ「親しみ深い」って言っていただけるとうれしくなっちゃいます～。花言葉ですし～。	fkg_introduction001
32	130801	29	マーガレットだ。ブロッサムヒルの貴族である！故にその誇りと義務に生きるは当然のこと。民のためにこそわたしの身はある。花言葉は「貞節」、軽々しくわたしに触れるでないぞ！ん？「恋を占う」……し、しておらんぞ！本当だからな！	fkg_introduction001
33	131001	29	……サボテンです。ちゃんと……花騎士、です。あついのは好き、です。天気も……人も。花言葉は「燃える心」だから。……うん、合ってる。「内気な乙女」？それも……合ってる。………………もういいですか？	fkg_introduction001
34	131401	29	はぁい♪わたしはスズラン、団長さんだけのモノです。戦いが嫌になったらいつでも言ってくださいね？邪魔な国や民をみぃーんな捨てて、一緒にどこかで暮らしましょ？透き通ったわたしの愛、きっと団長さんもお気に召します。花言葉も「純粋」ですしね？	fkg_introduction001
35	131501	29	ブロッサムヒル出身のスミレだよ！何かに挑戦することが大好き！でも、「小さな幸せ」を見つけるのはもーっと好き！それが花言葉だからってわけじゃないけどね？小さいから見つけにくいけど、私が教えてあげるから、期待しててね！	fkg_introduction001
